experiment_id;repetition_attempt;sta_count_per_bss;rssi_range;target_rssi_dbm;interference_mode;traffic_mode;mimo_mode;bss_id;bss_mean_dominant_data_phy_rate_mbps;bss_mean_effective_phy_rate_mbps;bss_aggregate_data_tx_rate_over_interval_mbps;bss_competition_overhead_vs_single_sta;sta_0_dominant_data_phy_rate_mbps;sta_0_dominant_data_profile_share;sta_0_effective_phy_rate_mbps;sta_0_data_tx_rate_over_interval_mbps;sta_0_data_tx_opportunity_gap_fraction;sta_0_tx_profile;sta_1_dominant_data_phy_rate_mbps;sta_1_dominant_data_profile_share;sta_1_effective_phy_rate_mbps;sta_1_data_tx_rate_over_interval_mbps;sta_1_data_tx_opportunity_gap_fraction;sta_1_tx_profile;sta_2_dominant_data_phy_rate_mbps;sta_2_dominant_data_profile_share;sta_2_effective_phy_rate_mbps;sta_2_data_tx_rate_over_interval_mbps;sta_2_data_tx_opportunity_gap_fraction;sta_2_tx_profile;sta_3_dominant_data_phy_rate_mbps;sta_3_dominant_data_profile_share;sta_3_effective_phy_rate_mbps;sta_3_data_tx_rate_over_interval_mbps;sta_3_data_tx_opportunity_gap_fraction;sta_3_tx_profile;sta_4_dominant_data_phy_rate_mbps;sta_4_dominant_data_profile_share;sta_4_effective_phy_rate_mbps;sta_4_data_tx_rate_over_interval_mbps;sta_4_data_tx_opportunity_gap_fraction;sta_4_tx_profile;sta_5_dominant_data_phy_rate_mbps;sta_5_dominant_data_profile_share;sta_5_effective_phy_rate_mbps;sta_5_data_tx_rate_over_interval_mbps;sta_5_data_tx_opportunity_gap_fraction;sta_5_tx_profile;sta_6_dominant_data_phy_rate_mbps;sta_6_dominant_data_profile_share;sta_6_effective_phy_rate_mbps;sta_6_data_tx_rate_over_interval_mbps;sta_6_data_tx_opportunity_gap_fraction;sta_6_tx_profile;sta_7_dominant_data_phy_rate_mbps;sta_7_dominant_data_profile_share;sta_7_effective_phy_rate_mbps;sta_7_data_tx_rate_over_interval_mbps;sta_7_data_tx_opportunity_gap_fraction;sta_7_tx_profile;sta_8_dominant_data_phy_rate_mbps;sta_8_dominant_data_profile_share;sta_8_effective_phy_rate_mbps;sta_8_data_tx_rate_over_interval_mbps;sta_8_data_tx_opportunity_gap_fraction;sta_8_tx_profile;sta_9_dominant_data_phy_rate_mbps;sta_9_dominant_data_profile_share;sta_9_effective_phy_rate_mbps;sta_9_data_tx_rate_over_interval_mbps;sta_9_data_tx_opportunity_gap_fraction;sta_9_tx_profile;sta_10_dominant_data_phy_rate_mbps;sta_10_dominant_data_profile_share;sta_10_effective_phy_rate_mbps;sta_10_data_tx_rate_over_interval_mbps;sta_10_data_tx_opportunity_gap_fraction;sta_10_tx_profile;sta_11_dominant_data_phy_rate_mbps;sta_11_dominant_data_profile_share;sta_11_effective_phy_rate_mbps;sta_11_data_tx_rate_over_interval_mbps;sta_11_data_tx_opportunity_gap_fraction;sta_11_tx_profile;sta_12_dominant_data_phy_rate_mbps;sta_12_dominant_data_profile_share;sta_12_effective_phy_rate_mbps;sta_12_data_tx_rate_over_interval_mbps;sta_12_data_tx_opportunity_gap_fraction;sta_12_tx_profile;sta_13_dominant_data_phy_rate_mbps;sta_13_dominant_data_profile_share;sta_13_effective_phy_rate_mbps;sta_13_data_tx_rate_over_interval_mbps;sta_13_data_tx_opportunity_gap_fraction;sta_13_tx_profile;sta_14_dominant_data_phy_rate_mbps;sta_14_dominant_data_profile_share;sta_14_effective_phy_rate_mbps;sta_14_data_tx_rate_over_interval_mbps;sta_14_data_tx_opportunity_gap_fraction;sta_14_tx_profile;sta_15_dominant_data_phy_rate_mbps;sta_15_dominant_data_profile_share;sta_15_effective_phy_rate_mbps;sta_15_data_tx_rate_over_interval_mbps;sta_15_data_tx_opportunity_gap_fraction;sta_15_tx_profile;sta_16_dominant_data_phy_rate_mbps;sta_16_dominant_data_profile_share;sta_16_effective_phy_rate_mbps;sta_16_data_tx_rate_over_interval_mbps;sta_16_data_tx_opportunity_gap_fraction;sta_16_tx_profile;sta_17_dominant_data_phy_rate_mbps;sta_17_dominant_data_profile_share;sta_17_effective_phy_rate_mbps;sta_17_data_tx_rate_over_interval_mbps;sta_17_data_tx_opportunity_gap_fraction;sta_17_tx_profile;sta_18_dominant_data_phy_rate_mbps;sta_18_dominant_data_profile_share;sta_18_effective_phy_rate_mbps;sta_18_data_tx_rate_over_interval_mbps;sta_18_data_tx_opportunity_gap_fraction;sta_18_tx_profile;sta_19_dominant_data_phy_rate_mbps;sta_19_dominant_data_profile_share;sta_19_effective_phy_rate_mbps;sta_19_data_tx_rate_over_interval_mbps;sta_19_data_tx_opportunity_gap_fraction;sta_19_tx_profile;sta_20_dominant_data_phy_rate_mbps;sta_20_dominant_data_profile_share;sta_20_effective_phy_rate_mbps;sta_20_data_tx_rate_over_interval_mbps;sta_20_data_tx_opportunity_gap_fraction;sta_20_tx_profile;sta_21_dominant_data_phy_rate_mbps;sta_21_dominant_data_profile_share;sta_21_effective_phy_rate_mbps;sta_21_data_tx_rate_over_interval_mbps;sta_21_data_tx_opportunity_gap_fraction;sta_21_tx_profile;sta_22_dominant_data_phy_rate_mbps;sta_22_dominant_data_profile_share;sta_22_effective_phy_rate_mbps;sta_22_data_tx_rate_over_interval_mbps;sta_22_data_tx_opportunity_gap_fraction;sta_22_tx_profile;sta_23_dominant_data_phy_rate_mbps;sta_23_dominant_data_profile_share;sta_23_effective_phy_rate_mbps;sta_23_data_tx_rate_over_interval_mbps;sta_23_data_tx_opportunity_gap_fraction;sta_23_tx_profile;sta_24_dominant_data_phy_rate_mbps;sta_24_dominant_data_profile_share;sta_24_effective_phy_rate_mbps;sta_24_data_tx_rate_over_interval_mbps;sta_24_data_tx_opportunity_gap_fraction;sta_24_tx_profile;sta_25_dominant_data_phy_rate_mbps;sta_25_dominant_data_profile_share;sta_25_effective_phy_rate_mbps;sta_25_data_tx_rate_over_interval_mbps;sta_25_data_tx_opportunity_gap_fraction;sta_25_tx_profile;sta_26_dominant_data_phy_rate_mbps;sta_26_dominant_data_profile_share;sta_26_effective_phy_rate_mbps;sta_26_data_tx_rate_over_interval_mbps;sta_26_data_tx_opportunity_gap_fraction;sta_26_tx_profile;sta_27_dominant_data_phy_rate_mbps;sta_27_dominant_data_profile_share;sta_27_effective_phy_rate_mbps;sta_27_data_tx_rate_over_interval_mbps;sta_27_data_tx_opportunity_gap_fraction;sta_27_tx_profile;sta_28_dominant_data_phy_rate_mbps;sta_28_dominant_data_profile_share;sta_28_effective_phy_rate_mbps;sta_28_data_tx_rate_over_interval_mbps;sta_28_data_tx_opportunity_gap_fraction;sta_28_tx_profile;sta_29_dominant_data_phy_rate_mbps;sta_29_dominant_data_profile_share;sta_29_effective_phy_rate_mbps;sta_29_data_tx_rate_over_interval_mbps;sta_29_data_tx_opportunity_gap_fraction;sta_29_tx_profile
1;1;1;high;-41.5;isolated;ul;su;0;551.25;382.22450580905775;279.61499561660077;0.0;551.25;0.5246477546495766;382.22450580905775;279.61499561660077;0.26845351;W20_NSS1_MCS4:bytes=15558,ppdus=1,airtime_us=2892|W20_NSS1_MCS7:bytes=48234,ppdus=1,airtime_us=5324|W40_NSS2_MCS4:bytes=866660,ppdus=16,airtime_us=40528|W40_NSS2_MCS6:bytes=65350,ppdus=1,airtime_us=2052|W80_NSS1_MCS4:bytes=2025850,ppdus=31,airtime_us=89652|W80_NSS1_MCS6:bytes=65350,ppdus=1,airtime_us=1948|W80_NSS2_MCS4:bytes=13462100,ppdus=206,airtime_us=304056|W80_NSS2_MCS5:bytes=65350,ppdus=1,airtime_us=1124|W80_NSS2_MCS6:bytes=18337422.4520751,ppdus=281,airtime_us=283970.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;high;-41.5;isolated;ul;su;1;1020.833334;832.0445392599627;459.47790076551723;0.0;1020.833334;0.9286429402907628;832.0445392599627;459.47790076551723;0.44777247;W20_NSS1_MCS11:bytes=15558,ppdus=1,airtime_us=1068|W40_NSS2_MCS2:bytes=59126,ppdus=1,airtime_us=5444|W40_NSS2_MCS11:bytes=1804902,ppdus=29,airtime_us=31556|W80_NSS1_MCS2:bytes=62238,ppdus=1,airtime_us=5468|W80_NSS1_MCS11:bytes=2091200,ppdus=32,airtime_us=34688|W80_NSS2_MCS10:bytes=65350,ppdus=1,airtime_us=628|W80_NSS2_MCS11:bytes=53336363.5956897,ppdus=817,airtime_us=473375.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;1;high;-41.5;isolated;ul;su;2;918.75;662.016367382985;404.796528;0.0;918.75;0.28929892402634444;662.016367382985;404.796528;0.38854;W20_NSS1_MCS7:bytes=15558,ppdus=1,airtime_us=1756|W40_NSS2_MCS7:bytes=1310108,ppdus=22,airtime_us=37080|W80_NSS1_MCS7:bytes=1503050,ppdus=23,airtime_us=40388|W80_NSS1_MCS8:bytes=65350,ppdus=1,airtime_us=1468|W80_NSS1_MCS9:bytes=65350,ppdus=1,airtime_us=1340|W80_NSS1_MCS10:bytes=65350,ppdus=1,airtime_us=1196|W80_NSS1_MCS11:bytes=65350,ppdus=1,airtime_us=1084|W80_NSS2_MCS7:bytes=6861750,ppdus=105,airtime_us=96180|W80_NSS2_MCS8:bytes=12743250,ppdus=195,airtime_us=150540|W80_NSS2_MCS9:bytes=11240200,ppdus=172,airtime_us=121776|W80_NSS2_MCS10:bytes=14638400,ppdus=224,airtime_us=140672|W80_NSS2_MCS11:bytes=2025850,ppdus=31,airtime_us=17980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;1;high;-41.5;isolated;dl;su;0;367.5;234.31290048199602;16.528432;0.0;367.5;0.32410769515220805;234.31290048199602;16.528432;0.92946;W20_NSS1_MCS4:bytes=94,ppdus=1,airtime_us=76|W20_NSS1_MCS9:bytes=4030,ppdus=1,airtime_us=380|W40_NSS2_MCS4:bytes=46800,ppdus=24,airtime_us=3552|W40_NSS2_MCS6:bytes=2014,ppdus=1,airtime_us=116|W80_NSS1_MCS4:bytes=57464,ppdus=20,airtime_us=3536|W80_NSS1_MCS6:bytes=3550,ppdus=1,airtime_us=156|W80_NSS2_MCS4:bytes=669624,ppdus=152,airtime_us=23376|W80_NSS2_MCS5:bytes=2014,ppdus=1,airtime_us=100|W80_NSS2_MCS6:bytes=608868,ppdus=190,airtime_us=19848|W80_NSS2_MCS7:bytes=296958,ppdus=81,airtime_us=8708|W80_NSS2_MCS8:bytes=374638,ppdus=109,airtime_us=10692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;1;high;-41.5;isolated;dl;su;1;1020.833334;325.91168323284995;16.00096;0.0;1020.833334;0.943626382417055;325.91168323284995;16.00096;0.950904;W20_NSS1_MCS11:bytes=382,ppdus=1,airtime_us=76|W40_NSS1_MCS3:bytes=6046,ppdus=1,airtime_us=876|W40_NSS2_MCS3:bytes=2014,ppdus=1,airtime_us=196|W40_NSS2_MCS11:bytes=39708,ppdus=18,airtime_us=1688|W80_NSS1_MCS11:bytes=60342,ppdus=21,airtime_us=1932|W80_NSS2_MCS10:bytes=4262,ppdus=1,airtime_us=100|W80_NSS2_MCS11:bytes=1887366,ppdus=533,airtime_us=44228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;1;high;-41.5;isolated;dl;su;2;735.0;282.64798235370444;17.426944;0.0;735.0;0.39721112318947027;282.64798235370444;17.426944;0.938344;W20_NSS1_MCS7:bytes=478,ppdus=1,airtime_us=108|W20_NSS1_MCS11:bytes=2014,ppdus=1,airtime_us=188|W40_NSS2_MCS7:bytes=55066,ppdus=19,airtime_us=2636|W80_NSS1_MCS7:bytes=64660,ppdus=22,airtime_us=2856|W80_NSS1_MCS8:bytes=3846,ppdus=1,airtime_us=140|W80_NSS1_MCS9:bytes=2014,ppdus=1,airtime_us=92|W80_NSS1_MCS10:bytes=3934,ppdus=1,airtime_us=124|W80_NSS2_MCS7:bytes=409842,ppdus=91,airtime_us=10844|W80_NSS2_MCS8:bytes=865272,ppdus=224,airtime_us=22816|W80_NSS2_MCS9:bytes=481036,ppdus=154,airtime_us=14232|W80_NSS2_MCS10:bytes=290206,ppdus=81,airtime_us=7620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;1;high;-41.5;isolated;ul_dl;su;0;367.5;302.54768867544874;180.42976;0.0;367.5;0.833994126024443;302.54768867544874;180.42976;0.403632;W20_NSS1_MCS4:bytes=15558,ppdus=1,airtime_us=2892|W40_NSS2_MCS4:bytes=1255592,ppdus=22,airtime_us=58616|W40_NSS2_MCS6:bytes=65350,ppdus=1,airtime_us=2052|W80_NSS1_MCS4:bytes=2342200,ppdus=36,airtime_us=103808|W80_NSS1_MCS6:bytes=65350,ppdus=1,airtime_us=1948|W80_NSS2_MCS4:bytes=18809670,ppdus=291,airtime_us=427052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;1;high;-41.5;isolated;ul_dl;su;1;1020.833334;835.3084747357157;284.141872;0.0;1020.833334;0.9057171834216676;835.3084747357157;284.141872;0.659836;W20_NSS1_MCS11:bytes=15558,ppdus=1,airtime_us=1068|W40_NSS2_MCS11:bytes=931136,ppdus=16,airtime_us=16304|W80_NSS1_MCS11:bytes=2271214,ppdus=35,airtime_us=37556|W80_NSS2_MCS9:bytes=65350,ppdus=1,airtime_us=708|W80_NSS2_MCS10:bytes=65454,ppdus=1,airtime_us=628|W80_NSS2_MCS11:bytes=32169022,ppdus=499,airtime_us=283900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;1;high;-41.5;isolated;ul_dl;su;2;735.0;573.5534759889892;266.6608353276836;0.0;735.0;0.5680418416670074;573.5534759889892;266.6608353276836;0.53507241;W20_NSS1_MCS7:bytes=15558,ppdus=1,airtime_us=1756|W40_NSS2_MCS7:bytes=865784,ppdus=16,airtime_us=24624|W80_NSS1_MCS7:bytes=2084204,ppdus=32,airtime_us=56016|W80_NSS1_MCS8:bytes=65174,ppdus=1,airtime_us=1468|W80_NSS1_MCS9:bytes=65350,ppdus=1,airtime_us=1340|W80_NSS2_MCS7:bytes=10559064,ppdus=164,airtime_us=148032|W80_NSS2_MCS8:bytes=18934314,ppdus=295,airtime_us=223676|W80_NSS2_MCS9:bytes=743156.415960452,ppdus=12,airtime_us=8015.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;1;high;-41.5;ap_only_cochannel;ul;su;0;367.5;287.15863866003053;122.546672;0.0;367.5;0.7337743125329426;287.15863866003053;122.546672;0.573244;W20_NSS1_MCS4:bytes=15558,ppdus=1,airtime_us=2892|W40_NSS1_MCS4:bytes=3110,ppdus=1,airtime_us=332|W40_NSS2_MCS4:bytes=1184066,ppdus=25,airtime_us=55524|W40_NSS2_MCS6:bytes=65350,ppdus=1,airtime_us=2052|W80_NSS1_MCS4:bytes=1960500,ppdus=30,airtime_us=86760|W80_NSS1_MCS6:bytes=849550,ppdus=13,airtime_us=25324|W80_NSS2_MCS4:bytes=11240200,ppdus=172,airtime_us=253872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
